Season,Age,PLAYER_ID,Name,MPG,Tier,Off,Def,RAPM,VORP_Off,VORP_Def,VORP,Poss_Off,Poss_Def,Poss,Ref_Age,cumOff_at_age,cumDef_at_age,cumRAPM_at_age,Off_at_ref,Def_at_ref,RAPM_at_ref
2007,35,699,Brent Barry,21.75,20-25,2.56,-1.067,3.627,4.902,0.974,3.928,3509,3498,7007,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,5.205696176833992,-1.6015954255389089,6.80721196339195
2008,36,699,Brent Barry,17.88,15-20,-0.232,-1.372,1.14,2.608,0.521,2.087,1510,1502,3012,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,3.079759508757498,-2.0663589328624172,5.146018204716716
2009,37,699,Brent Barry,15.3,15-20,-1.628,-1.3,-0.328,0.592,0.238,0.354,1687,1697,3384,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,2.416981278794136,-2.174296020593864,4.591154348908868
1997,27,700,700,14.54,10-15,-4.405,-2.183,-2.222,-2.384,-1.184,-1.2,136,139,275,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-4.405,-2.183,-2.222
1997,25,701,701,8.5,5-10,-2.205,-1.607,-0.598,-0.852,-0.625,-0.226,142,141,283,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-2.034643481810898,-1.6958869587156724,-0.3387610852771332
1997,24,702,Voshon Lenard,28.94,25-30,0.597,-1.701,2.297,2.078,0.395,1.683,4883,4863,9746,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,0.9912953826337776,-1.8716717196100672,2.861956788387394
1998,25,702,Voshon Lenard,32.33,30-35,2.034,-1.266,3.3,3.061,0.733,2.327,5185,5174,10359,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,2.2043565181891016,-1.3548869587156727,3.5592389147228665
1999,26,702,Voshon Lenard,15.68,15-20,-3.298,-1.386,-1.912,-1.031,0.324,-1.355,418,419,837,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-3.2581744152346377,-1.4183045847057065,-1.8398709275719414
2000,27,702,Voshon Lenard,27.09,25-30,0.422,-1.518,1.94,1.897,0.381,1.516,2733,2731,5464,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.42200000000000015,-1.5180000000000002,1.9399999999999995
2001,28,702,Voshon Lenard,29.18,25-30,0.671,0.247,0.424,2.803,1.911,0.892,4518,4524,9042,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,0.719254130423634,0.2558638581448619,0.46338893950192483
2002,29,702,Voshon Lenard,23.33,20-25,0.79,0.054,0.736,3.707,1.655,2.052,3133,3105,6238,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,0.972034582282618,0.04903374673179206,0.9229956987503387
2003,30,702,Voshon Lenard,30.61,30-35,1.233,1.263,-0.031,2.126,2.885,-0.759,3593,3586,7179,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,1.6318554171161428,1.2221637432395458,0.40868024085353216
2004,31,702,Voshon Lenard,30.75,30-35,0.698,-0.956,1.654,2.509,0.818,1.69,4642,4634,9276,27,2.319333625278637,-0.8975037073754619,3.216788317802911,1.3942934012417503,-1.0541867294315013,2.448459908629379
2005,32,702,Voshon Lenard,18.83,15-20,-5.713,-2.863,-2.85,-2.737,-1.265,-1.471,121,120,241,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,-4.641016604554508,-3.0395544824420693,-1.6014936066553935
2006,33,702,Voshon Lenard,17.6,15-20,-4.75,-2.195,-2.556,-1.52,-0.535,-0.985,886,888,1774,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-3.2263860134379834,-2.4705737521062963,-0.7568574433654716
1997,24,703,Kurt Thomas,20.81,20-25,-3.775,-2.589,-1.186,-1.743,-0.76,-0.982,676,686,1362,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-3.3807046173662223,-2.759671719610067,-0.6210432116126063
1998,25,703,Kurt Thomas,14.66,10-15,-3.782,-2.265,-1.517,-1.817,-1.043,-0.774,139,145,284,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.611643481810898,-2.3538869587156728,-1.2577610852771333
1999,26,703,Kurt Thomas,23.64,20-25,-3.112,-3.466,0.354,-1.03,-2.069,1.039,2933,2930,5863,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-3.0721744152346377,-3.4983045847057066,0.42612907242805864
2000,27,703,Kurt Thomas,24.62,20-25,0.722,-2.527,3.249,3.198,-0.478,3.676,4049,4062,8111,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,0.722,-2.527,3.2490000000000006
2001,28,703,Kurt Thomas,27.64,25-30,3.715,-2.271,5.986,5.847,-0.607,6.454,4199,4190,8389,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,3.7632541304236344,-2.2621361418551382,6.025388939501925
2002,29,703,Kurt Thomas,33.77,30-35,-2.149,-1.198,-0.951,-0.306,0.263,-0.569,5209,5212,10421,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-1.966965417717382,-1.202966253268208,-0.7640043012496611
2003,30,703,Kurt Thomas,31.79,30-35,2.401,-0.695,3.097,3.294,0.926,2.368,4874,4887,9761,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,2.799855417116143,-0.7358362567604539,3.536680240853532
2004,31,703,Kurt Thomas,31.78,30-35,1.931,-1.759,3.691,3.742,0.015,3.727,5056,5050,10106,27,2.319333625278637,-0.8975037073754619,3.216788317802911,2.62729340124175,-1.8571867294315012,4.4854599086293785
2005,32,703,Kurt Thomas,35.74,35-40,1.934,-0.451,2.385,2.65,1.19,1.46,5449,5431,10880,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,3.005983395445492,-0.6275544824420695,3.6335063933446063
2006,33,703,Kurt Thomas,26.62,25-30,-2.234,-3.768,1.534,0.069,-1.951,2.021,2770,2775,5545,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-0.7103860134379834,-4.043573752106296,3.3331425566345283
2007,34,703,Kurt Thomas,18.04,15-20,0.316,-3.97,4.286,3.206,-2.139,5.345,2768,2767,5535,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,2.3649234564964656,-4.364977012966446,6.729839211524921
2008,35,703,Kurt Thomas,22.63,20-25,-3.647,-3.291,-0.356,-0.604,-1.764,1.16,3511,3511,7022,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,-1.0013038231660079,-3.825595425538909,2.8242119633919507
2009,36,703,Kurt Thomas,17.77,15-20,-1.513,-2.815,1.302,0.706,-1.278,1.984,2703,2697,5400,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,1.7987595087574983,-3.509358932862417,5.308018204716716
2010,37,703,Kurt Thomas,14.99,10-15,-2.127,-0.156,-1.971,0.022,0.667,-0.645,2351,2348,4699,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,1.9179812787941364,-1.0302960205938634,2.9481543489088686
2011,38,703,Kurt Thomas,22.66,20-25,-3.479,-2.444,-1.035,-0.969,-0.861,-0.108,2342,2334,4676,27,-1.8276408646396511,0.07884271846594301,-1.906405152169294,1.3642678911600385,-3.518533155272906,4.882653378601583
2012,39,703,Kurt Thomas,15.14,15-20,-4.682,-3.42,-1.262,-1.841,-1.875,0.034,1560,1538,3098,27,-2.6889361008466968,0.29960347783307295,-2.988434546548529,1.0225631273670839,-4.7152939146400366,5.737682772980818
2013,40,703,Kurt Thomas,10.06,10-15,-3.593,-0.877,-2.716,-1.748,-0.072,-1.677,747,744,1491,27,-3.6112206469397448,0.5412073858939661,-4.1522946407946195,3.0338476734601323,-2.413897822700929,5.447542867226909
1997,25,704,Shawn Respert,12.12,10-15,-3.238,-0.513,-2.725,-1.217,0.487,-1.703,964,964,1928,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.0676434818108977,-0.6018869587156725,-2.4657610852771334
1998,26,704,Shawn Respert,15.91,15-20,-1.945,0.474,-2.419,0.317,2.322,-2.005,1773,1784,3557,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-1.9051744152346377,0.441695415294293,-2.3468709275719415
1999,27,704,Shawn Respert,8.04,5-10,-4.583,-0.969,-3.614,-2.759,-0.476,-2.283,184,190,374,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-4.583,-0.9689999999999999,-3.614
1997,24,706,706,12.42,10-15,-1.338,0.547,-1.885,0.683,1.546,-0.863,1794,1835,3629,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-0.9437046173662225,0.37632828038993293,-1.3200432116126062
1997,24,707,Mark Davis,22.79,20-25,-1.062,-0.224,-0.838,0.971,1.605,-0.634,3512,3537,7049,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-0.6677046173662224,-0.3946717196100671,-0.2730432116126065
1998,25,707,Mark Davis,12.78,10-15,-3.396,-2.067,-1.33,-1.432,-0.845,-0.586,1743,1761,3504,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.2256434818108977,-2.155886958715673,-1.0707610852771334
1999,26,707,Mark Davis,8.83,5-10,-3.675,-0.751,-2.924,-1.851,-0.259,-1.592,66,71,137,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-3.6351744152346375,-0.7833045847057069,-2.8518709275719414
2000,27,707,Mark Davis,20.12,20-25,-2.61,-3.559,0.949,-0.135,-1.511,1.376,948,946,1894,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-2.61,-3.5589999999999997,0.9489999999999998
1997,21,708,Kevin Garnett,38.85,35-40,2.871,-4.072,6.943,3.851,-1.491,5.342,5848,5837,11685,27,1.3607945708669988,-0.417960118562406,1.7787256442788821,4.525832455653388,-4.649730318244557,9.175522582153407
1998,22,708,Kevin Garnett,39.26,35-40,4.429,-0.729,5.157,4.956,1.114,3.842,6518,6500,13018,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,5.5626188275469595,-1.142965123087232,6.704555694672542
1999,23,708,Kevin Garnett,37.85,35-40,4.138,-1.444,5.581,5.178,0.417,4.761,3730,3721,7451,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,4.852426233225638,-1.7226678387759453,6.574075820608897
2000,24,708,Kevin Garnett,40.04,40+,6.775,-1.694,8.468,5.178,0.13,5.048,6456,6453,12909,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,7.169295382633779,-1.864671719610067,9.032956788387393
2001,25,708,Kevin Garnett,39.54,35-40,4.99,-2.469,7.459,5.252,-0.104,5.356,6408,6382,12790,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,5.1603565181891025,-2.5578869587156725,7.718238914722866
2002,26,708,Kevin Garnett,39.15,35-40,6.075,-2.259,8.335,6.626,-0.711,7.337,6243,6220,12463,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,6.114825584765362,-2.2913045847057067,8.40712907242806
2003,27,708,Kevin Garnett,40.51,40+,10.087,-3.344,13.431,9.504,-1.542,11.046,6888,6859,13747,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,10.087,-3.344,13.431000000000001
2004,28,708,Kevin Garnett,39.45,35-40,7.454,-3.471,10.925,7.676,-1.15,8.826,7511,7478,14989,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,7.502254130423633,-3.4621361418551384,10.964388939501925
2005,29,708,Kevin Garnett,38.06,35-40,6.1,-0.941,7.041,6.816,0.701,6.115,5877,5840,11717,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,6.282034582282618,-0.9459662532682078,7.227995698750339
2006,30,708,Kevin Garnett,38.91,35-40,5.476,-3.537,9.013,5.479,-1.185,6.664,5451,5439,10890,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,5.874855417116143,-3.5778362567604534,9.452680240853532
2007,31,708,Kevin Garnett,39.41,35-40,6.134,-3.064,9.198,6.74,-1.321,8.061,5580,5560,11140,27,2.319333625278637,-0.8975037073754619,3.216788317802911,6.830293401241751,-3.162186729431502,9.99245990862938
2008,32,708,Kevin Garnett,32.79,30-35,3.54,-6.177,9.717,5.31,-3.997,9.307,6180,6157,12337,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,4.611983395445492,-6.353554482442069,10.965506393344608
2009,33,708,Kevin Garnett,31.08,30-35,1.043,-5.738,6.781,2.322,-3.645,5.967,3304,3281,6585,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,2.5666139865620163,-6.013573752106296,8.580142556634527
2010,34,708,Kevin Garnett,29.86,25-30,-1.09,-3.287,2.197,0.618,-1.868,2.486,5385,5368,10753,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,0.9589234564964658,-3.6819770129664455,4.640839211524922
2011,35,708,Kevin Garnett,31.26,30-35,2.227,-6.153,8.38,3.615,-3.955,7.569,4786,4762,9548,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,4.872696176833992,-6.687595425538908,11.560211963391952
2012,36,708,Kevin Garnett,31.07,30-35,4.294,-4.301,8.594,5.466,-2.509,7.975,4823,4794,9617,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,7.605759508757497,-4.995358932862418,12.600018204716717
2013,37,708,Kevin Garnett,29.74,25-30,-2.284,-4.119,1.835,-0.8,-2.564,1.764,4077,4058,8135,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,1.7609812787941364,-4.9932960205938635,6.754154348908869
2014,38,708,Kevin Garnett,20.53,20-25,-3.532,-2.9,-0.631,-1.254,-0.767,-0.486,2525,2511,5036,27,-1.8276408646396511,0.07884271846594301,-1.906405152169294,1.3112678911600386,-3.974533155272906,5.286653378601583
2015,39,708,Kevin Garnett,20.27,20-25,-0.993,-3.281,2.288,1.096,-1.715,2.811,1813,1824,3637,27,-2.6889361008466968,0.29960347783307295,-2.988434546548529,4.711563127367084,-4.576293914640036,9.28768277298082
2016,40,708,Kevin Garnett,14.62,10-15,-2.618,-3.888,1.27,-0.687,-2.714,2.027,1097,1099,2196,27,-3.6112206469397448,0.5412073858939661,-4.1522946407946195,4.008847673460132,-5.424897822700929,9.433542867226908
1997,24,709,709,12.6,10-15,-1.932,0.303,-2.235,0.089,1.302,-1.213,1564,1580,3144,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-1.5377046173662223,0.13232828038993283,-1.6700432116126063
1997,24,710,David Vaughn,8.48,5-10,-3.818,-1.851,-1.968,-2.465,-0.869,-1.596,570,576,1146,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-3.4237046173662224,-2.021671719610067,-1.4030432116126064
1998,25,710,David Vaughn,12.17,10-15,-4.024,-1.031,-2.993,-2.059,0.191,-2.25,955,970,1925,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.8536434818108978,-1.1198869587156728,-2.7337610852771332
1999,26,710,David Vaughn,9.49,5-10,-2.944,-0.547,-2.397,-1.12,-0.055,-1.065,211,214,425,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-2.9041744152346376,-0.5793045847057071,-2.3248709275719412
1997,22,711,Jerry Stackhouse,39.13,35-40,2.137,0.4,1.737,3.117,2.981,0.136,6405,6410,12815,27,1.8820081989734287,-0.5817253137197314,2.4636925317597482,3.2706188275469588,-0.013965123087231857,3.284555694672542
1998,23,711,Jerry Stackhouse,32.23,30-35,1.705,-0.143,1.848,2.732,1.857,0.875,4817,4803,9620,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,2.4194262332256384,-0.4216678387759454,2.8410758206088973
1999,24,711,Jerry Stackhouse,28.31,25-30,-2.436,-0.813,-1.623,-0.05,0.667,-0.717,2390,2373,4763,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-2.0417046173662223,-0.983671719610067,-1.0580432116126066
2000,25,711,Jerry Stackhouse,38.4,35-40,2.414,0.188,2.225,2.628,2.258,0.37,6605,6595,13200,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,2.5843565181891024,0.0991130412843273,2.4842389147228663
2001,26,711,Jerry Stackhouse,40.14,40+,4.85,-0.3,5.15,5.957,1.513,4.444,6387,6371,12758,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,4.889825584765362,-0.332304584705707,5.222129072428059
2002,27,711,Jerry Stackhouse,35.34,35-40,2.073,-2.251,4.323,2.624,-0.702,3.326,5785,5771,11556,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,2.073,-2.251,4.323
2003,28,711,Jerry Stackhouse,39.25,35-40,2.808,-2.011,4.819,3.813,0.084,3.73,5101,5097,10198,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,2.8562541304236344,-2.0021361418551384,4.858388939501923
2004,29,711,Jerry Stackhouse,29.8,25-30,-0.423,-0.487,0.064,1.855,1.523,0.332,1529,1523,3052,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,-0.2409654177173821,-0.4919662532682081,0.250995698750339
2005,30,711,Jerry Stackhouse,28.93,25-30,1.349,-0.487,1.836,3.731,1.591,2.14,3946,3926,7872,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,1.7478554171161425,-0.5278362567604542,2.2756802408535326
2006,31,711,Jerry Stackhouse,27.73,25-30,-1.596,-2.61,1.013,0.707,-0.792,1.499,4170,4129,8299,27,2.319333625278637,-0.8975037073754619,3.216788317802911,-0.8997065987582498,-2.7081867294315014,1.807459908629379
2007,32,711,Jerry Stackhouse,24.1,20-25,0.76,-1.504,2.264,3.102,0.538,2.564,3433,3392,6825,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,1.8319833954454925,-1.6805544824420693,3.512506393344606
2008,33,711,Jerry Stackhouse,24.35,20-25,-2.019,-0.457,-1.562,1.024,1.07,-0.046,2923,2926,5849,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,-0.4953860134379835,-0.7325737521062963,0.2371425566345282
2009,34,711,Jerry Stackhouse,16.23,15-20,-5.545,-2.359,-3.186,-3.326,-0.822,-2.504,328,325,653,27,0.9667035700239216,-0.600713423840517,1.5674090149073683,-3.496076543503534,-2.7539770129664465,-0.7421607884750783
2010,35,711,Jerry Stackhouse,20.35,20-25,-1.339,-1.677,0.338,0.578,-0.441,1.019,1891,1889,3780,27,0.36993084968639556,-0.4610950112680541,0.8310362630403395,1.306696176833992,-2.211595425538909,3.5182119633919506
2011,36,711,Jerry Stackhouse,7.11,5-10,-4.473,-1.666,-2.808,-2.207,-0.765,-1.442,95,93,188,27,-0.29613248223711064,-0.30133150394454633,0.005230021715573185,-1.1612404912425016,-2.360358932862417,1.198018204716717
2012,37,711,Jerry Stackhouse,9.09,5-10,-3.41,-1.423,-1.986,-0.92,-0.742,-0.177,524,536,1060,27,-1.0293542522737487,-0.12139441621309971,-0.9079061224765786,0.634981278794136,-2.2972960205938637,2.933154348908869
2013,38,711,Jerry Stackhouse,14.69,10-15,-2.197,-1.106,-1.091,-0.352,-0.3,-0.052,1082,1058,2140,27,-1.8276408646396511,0.07884271846594301,-1.906405152169294,2.6462678911600386,-2.1805331552729066,4.826653378601584
1998,24,712,Mario Bennett,7.88,5-10,-0.627,0.257,-0.884,0.844,0.894,-0.05,754,760,1514,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-0.2327046173662226,0.0863282803899329,-0.3190432116126063
1999,25,712,Mario Bennett,6.24,5-10,-4.02,-0.855,-3.165,-2.196,-0.363,-1.833,37,38,75,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.8496434818108973,-0.9438869587156726,-2.9057610852771334
2000,26,712,Mario Bennett,3.37,0-5,-1.833,-0.884,-0.949,-0.909,-0.458,-0.45,11,11,22,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-1.7931744152346376,-0.9163045847057069,-0.8768709275719413
1997,23,713,Chris Carr,14.95,10-15,-1.217,-1.291,0.074,0.804,-0.291,1.095,1554,1563,3117,27,2.3012007932947496,-0.7170225980310179,3.0181724058233925,-0.5025737667743622,-1.5696678387759453,1.0670758206088973
1998,24,713,Chris Carr,22.86,20-25,-2.812,-0.605,-2.206,-0.955,0.657,-1.611,2310,2304,4614,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,-2.417704617366222,-0.7756717196100671,-1.6410432116126064
1999,25,713,Chris Carr,11.43,10-15,-3.441,-0.304,-3.137,-0.764,0.67,-1.434,884,880,1764,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,-3.2706434818108976,-0.3928869587156727,-2.8777610852771334
2000,26,713,Chris Carr,20.43,20-25,-2.376,-1.343,-1.032,0.1,0.706,-0.606,2208,2219,4427,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,-2.3361744152346375,-1.3753045847057068,-0.9598709275719415
2001,27,713,Chris Carr,8.77,5-10,-4.439,0.117,-4.556,-1.881,0.678,-2.558,626,620,1246,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,-4.439,0.11699999999999999,-4.556
1997,24,714,Michael Finley,33.6,30-35,-0.163,-0.528,0.365,1.724,1.352,0.372,5195,5206,10401,27,2.62133164388661,-0.8250187171968961,3.4462914380448963,0.2312953826337778,-0.6986717196100671,0.9299567883873938
1998,25,714,Michael Finley,41.45,40+,3.124,2.347,0.778,3.18,3.268,-0.088,6404,6376,12780,27,2.8452705083312853,-0.9068034780912906,3.7520093117094233,3.2943565181891024,2.2581130412843273,1.0372389147228671
1999,26,714,Michael Finley,41.1,40+,5.436,1.391,4.046,5.56,2.668,2.891,3861,3826,7687,27,2.975801441755025,-0.9633858521012563,3.9391191540042314,5.475825584765363,1.3586954152942932,4.118129072428058
2000,27,714,Michael Finley,42.26,40+,6.904,0.359,6.545,5.307,2.183,3.125,6803,6793,13596,27,3.0156270265203875,-0.9956904368069632,4.01124822643229,6.904,0.359,6.545
2001,28,714,Michael Finley,42.0,40+,4.957,-0.393,5.349,6.063,1.42,4.643,7438,7431,14869,27,2.9673728960967534,-1.0045542949518251,3.9718592869303655,5.0052541304236335,-0.3841361418551381,5.388388939501924
2002,29,714,Michael Finley,39.93,35-40,3.872,-0.291,4.163,4.423,1.257,3.165,6039,6014,12053,27,2.8335924442377696,-0.9907241835387552,3.824252527681951,4.054034582282618,-0.2959662532682079,4.349995698750339
2003,30,714,Michael Finley,38.29,35-40,4.461,-2.852,7.313,5.467,-0.757,6.224,6691,6674,13365,27,2.616771609404245,-0.9548541800465091,3.5715679855787577,4.859855417116144,-2.8928362567604538,7.752680240853531
2004,31,714,Michael Finley,38.64,35-40,3.489,-2.189,5.678,3.712,0.133,3.579,5812,5809,11621,27,2.319333625278637,-0.8975037073754619,3.216788317802911,4.18529340124175,-2.287186729431501,6.47245990862938
2005,32,714,Michael Finley,36.96,35-40,4.072,-0.688,4.76,4.788,0.953,3.835,5563,5565,11128,27,1.9436436310748952,-0.8191359543648938,2.7627418330876834,5.143983395445492,-0.8645544824420693,6.008506393344606
2006,33,714,Michael Finley,26.47,25-30,0.961,-1.458,2.42,3.265,0.359,2.906,4509,4511,9020,27,1.4920130399583709,-0.720116684700667,2.2121056697977615,2.4846139865620165,-1.733573752106296,4.219142556634528
